"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","position.x","ep_next","ep_this","event_points","first_name","form.x","id.x","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90","plural_name","plural_name_short","singular_name","singular_name_short","squad_select","squad_min_play","squad_max_play","ui_shirt_specific","element_count","draw","form.y","id.y","loss","name","played","points","position.y","short_name","strength","team_division","unavailable","win","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away","pulse_id","player"
0,0,591357,0,0,0,0,0,3,"0.0","0.0",0,"Ryan","0.0",118,FALSE,"Season long loan to Exeter","2023-08-14T03:58:13.701084Z",45,"591357.jpg","0.0","Trevitt","0.0",FALSE,NA,"u",4,94,0,236,0,1907,17,"0.0","0.0","Trevitt",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",717,299,713,298,708,299,723,302,NA,"",NA,"",NA,"",0,0,0,0,0,0,477,283,655,261,722,302,670,267,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Ryan Trevitt"
0,NA,216646,0,0,-3,3,2,4,"0.0","3.7",2,"Yoane","3.7",119,FALSE,"International Duty - Unknown return date","2023-12-30T22:30:09.405168Z",57,"216646.jpg","3.4","Wissa","5.1",FALSE,NA,"i",4,94,65,2016322,975,2160118,128143,"0.6","11.4","Wissa",1543,4,2,6,24,0,0,0,2,0,0,8,195,"248.6","201.5","461.0","90.4",18,"6.40","1.10","7.50","21.34",149,15,103,11,20,11,55,12,NA,"",NA,"",NA,"",0.37,0,0.06,0.43,1.24,1.4,87,27,70,11,104,15,75,11,1.05,0.35,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Yoane Wissa"
NA,NA,508395,0,0,-2,2,0,3,"0.7","0.7",1,"Yegor","0.7",120,FALSE,"",NA,43,"508395.jpg","1.3","Yarmoliuk","0.6",FALSE,NA,"a",4,94,14,56150,4515,81497,4778,"0.2","3.3","Yarmoliuk",345,0,0,2,5,0,0,0,1,0,0,0,44,"48.6","37.5","67.0","15.3",4,"0.70","0.08","0.78","5.60",379,165,333,174,226,123,352,158,NA,"",NA,"",NA,"",0.18,0,0.02,0.2,1.46,1.3,614,334,295,135,378,169,228,72,1.04,0.52,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Yegor Yarmoliuk"
NA,NA,48760,0,0,-2,2,0,2,"0.7","0.7",1,"Mathias","0.7",121,FALSE,"",NA,43,"48760.jpg","1.0","Jorgensen","0.1",FALSE,NA,"a",4,94,4,2332,136,6277,230,"0.2","0.9","Zanka",187,0,0,0,5,0,0,0,0,0,0,0,30,"39.4","19.3","0.0","5.9",2,"0.00","0.14","0.14","2.62",394,149,373,134,568,231,416,149,NA,"",NA,"",NA,"",0,0,0.07,0.07,1.26,2.41,571,126,293,100,418,151,476,184,0.96,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Mathias Jorgensen"
100,100,115382,0,0,-1,1,0,4,"2.0","2.0",1,"Neal","2.0",258,FALSE,"","2023-09-22T16:30:08.030737Z",49,"115382.jpg","2.6","Maupay","1.0",FALSE,NA,"a",4,94,41,185164,2994,209672,17163,"0.4","8.4","Maupay",799,2,3,2,18,0,0,0,3,0,0,4,122,"165.6","152.3","374.0","68.9",7,"4.98","1.44","6.42","12.76",244,29,142,19,37,15,100,18,NA,"",NA,"",NA,"",0.56,0,0.16,0.72,1.44,2.03,224,49,174,24,206,29,185,31,0.79,0.23,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Neal Maupay"
NA,NA,501284,0,0,0,0,0,3,"1.0","1.0",1,"Michael","1.0",620,FALSE,"",NA,45,"501284.jpg","1.0","Olakigbe","0.0",FALSE,NA,"a",4,94,8,3318,72,3342,162,"0.2","1.8","Olakigbe",51,0,0,0,0,0,0,0,0,0,0,0,14,"4.8","4.1","27.0","3.5",0,"0.14","0.02","0.16","0.70",461,208,420,210,324,165,436,201,NA,"",NA,"",NA,"",0.25,0,0.04,0.29,1.24,0,446,262,256,116,437,198,597,225,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Michael Olakigbe"
NA,NA,494041,0,0,0,0,0,3,"0.0","0.0",0,"Ethan","0.0",684,FALSE,"",NA,45,"494041.jpg","0.0","Brierley","0.0",FALSE,NA,"a",4,94,0,1719,23,1362,70,"0.0","0.0","Brierley",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",692,280,686,279,679,278,698,283,NA,"",NA,"",NA,"",0,0,0,0,0,0,441,257,626,241,699,285,676,270,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Ethan Brierley"
0,100,205836,0,0,0,0,0,3,"0.0","1.3",1,"Saman","1.3",701,FALSE,"International Duty - Unknown return date","2023-12-30T18:00:11.430719Z",45,"205836.jpg","1.5","Ghoddos","0.0",FALSE,NA,"i",4,94,21,13131,43,9789,1633,"0.3","4.7","Ghoddos",691,1,0,0,17,0,0,0,5,0,0,0,110,"132.0","162.4","45.0","34.1",7,"0.30","0.94","1.24","10.77",274,112,130,89,271,143,238,116,3,"",NA,"",NA,"",0.04,0,0.12,0.16,1.4,2.21,379,227,227,103,360,156,543,193,0.91,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Saman Ghoddos"
0,NA,570241,0,0,0,0,0,2,"0.0","0.0",0,"Ji-Soo","0.0",725,FALSE,"International Duty - Unknown return date","2024-01-03T01:00:13.330663Z",40,"570241.jpg","0.0","Kim","0.0",FALSE,NA,"i",4,94,0,3166,81,2318,485,"0.0","0.0","Kim Ji-Soo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",594,233,580,232,556,224,601,233,NA,"",NA,"",NA,"",0,0,0,0,0,0,725,227,492,198,607,230,590,212,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Ji-Soo Kim"
NA,NA,516432,0,0,0,0,0,2,"0.0","0.0",0,"Valintino","0.0",733,FALSE,"",NA,40,"516432.jpg","0.0","Adedokun","0.0",FALSE,NA,"a",4,94,0,2471,130,1300,273,"0.0","0.0","Adedokun",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",585,226,571,225,546,216,592,226,NA,"",NA,"",NA,"",0,0,0,0,0,0,715,219,483,191,598,223,600,215,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Valintino Adedokun"
NA,NA,450539,0,0,0,0,0,3,"0.3","0.3",0,"Myles","0.3",744,FALSE,"",NA,45,"450539.jpg","1.0","Peart-Harris","0.0",FALSE,NA,"a",4,94,3,190,20,140,32,"0.1","0.7","Peart-Harris",11,0,0,0,0,0,0,0,0,0,0,0,6,"2.2","10.9","2.0","1.5",0,"0.00","0.00","0.00","0.07",475,217,402,201,428,212,466,214,NA,"",NA,"",NA,"",0,0,0,0,0.57,0,412,237,336,153,432,194,758,322,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Myles Peart-Harris"
NA,NA,563883,0,0,0,0,0,1,"0.0","0.0",0,"Vincent","0.0",752,FALSE,"",NA,40,"563883.jpg","0.0","Angelini","0.0",FALSE,NA,"a",4,94,0,642,77,328,84,"0.0","0.0","Angelini",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",592,80,578,64,554,54,599,80,NA,"",NA,"",NA,"",0,0,0,0,0,0,723,60,490,73,605,80,712,83,0,0,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,4,0,"Brentford",0,0,0,"BRE",3,NA,FALSE,0,1120,1155,1120,1130,1120,1180,130,"Vincent Angelini"
0,0,535818,0,0,0,0,1,3,"0.0","0.0",0,"Simon","0.8",122,FALSE,"International Duty - Unknown return date","2023-12-30T23:00:12.285175Z",50,"535818.jpg","3.3","Adingra","0.5",FALSE,NA,"i",5,36,56,247900,121,234350,21475,"0.2","11.2","Adingra",1139,4,1,0,23,0,0,0,2,0,0,6,191,"276.8","271.9","345.0","89.2",13,"2.29","1.42","3.71","18.99",122,45,63,48,43,24,60,43,NA,"",NA,"",NA,"",0.18,0,0.11,0.29,1.5,1.82,209,132,285,130,116,55,235,75,1.03,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Simon Adingra"
0,0,235382,0,0,-1,1,0,3,"0.0","0.0",0,"Steven","0.0",123,FALSE,"Season long loan to Standard Liège","2023-09-08T08:19:00.187945Z",44,"235382.jpg","0.0","Alzate","0.0",FALSE,NA,"u",5,36,0,2752,0,13232,140,"0.0","0.0","Alzate",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",628,238,617,238,601,233,633,241,NA,"",NA,"",NA,"",0,0,0,0,0,0,528,297,548,195,641,247,521,183,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Steven Alzate"
0,0,509416,0,0,0,0,0,3,"0.0","0.0",0,"Yasin","0.0",124,FALSE,"Season-long loan to Coventry City","2023-08-23T08:37:48.427770Z",45,"509416.jpg","0.0","Ayari","0.0",FALSE,NA,"u",5,36,0,483,0,5012,23,"0.0","0.0","Ayari",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",697,285,692,285,685,284,703,288,NA,"",NA,"",NA,"",0,0,0,0,0,0,448,264,631,246,704,290,642,247,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Yasin Ayari"
100,75,536916,0,0,-3,3,0,3,"1.2","0.9",3,"Facundo","1.2",125,FALSE,"","2023-12-29T00:00:09.617892Z",47,"536916.jpg","1.7","Buonanotte","0.0",FALSE,NA,"a",5,36,20,5465,1049,7637,598,"0.3","4.3","Buonanotte",500,1,1,1,6,0,0,0,4,0,0,1,56,"92.4","132.1","81.0","30.6",6,"0.58","0.51","1.09","8.33",315,134,160,104,202,115,260,126,NA,"",NA,"",NA,"",0.1,0,0.09,0.19,1.5,1.08,332,217,241,110,336,144,523,185,1.08,0.18,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Facundo Buonanotte"
0,0,233425,0,0,0,0,0,4,"0.0","0.0",0,"Aaron","0.0",127,FALSE,"Permanent move to Hull City","2023-08-04T09:39:43.029546Z",45,"233425.jpg","0.0","Connolly","0.0",FALSE,NA,"u",5,36,0,0,0,3852,52,"0.0","0.0","Connolly",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",658,67,651,68,642,68,664,70,NA,"",NA,"",NA,"",0,0,0,0,0,0,393,69,588,55,668,71,636,88,0,0,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Aaron Connolly"
100,100,168090,0,0,-2,2,0,3,"0.0","0.0",0,"Mahmoud","0.0",128,FALSE,"","2023-11-13T01:00:08.969962Z",48,"168090.jpg","1.6","Dahoud","0.1",FALSE,NA,"a",5,36,14,8472,55,18603,184,"0.0","2.9","Dahoud",449,0,1,1,6,0,0,0,1,1,0,0,68,"70.4","127.2","24.0","21.7",6,"0.22","0.54","0.76","5.16",348,151,166,106,340,171,321,146,NA,"",NA,"",NA,"",0.04,0,0.11,0.15,1.03,1.2,282,183,680,279,351,151,470,158,1.2,0.2,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Mahmoud Dahoud"
100,0,83299,0,0,0,0,0,2,"0.8","0.0",0,"Lewis","0.8",129,FALSE,"","2023-12-28T22:00:09.818659Z",50,"83299.jpg","1.4","Dunk","2.7",FALSE,NA,"a",5,36,23,369852,18196,551075,19972,"0.2","4.6","Dunk",1416,1,0,0,28,0,0,0,4,1,0,1,219,"369.2","96.8","198.0","66.4",16,"2.33","1.54","3.86","26.30",59,18,205,52,97,4,108,18,NA,"",2,"",NA,"",0.15,0,0.1,0.25,1.67,1.78,172,19,283,96,372,132,116,50,1.02,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Lewis Dunk"
0,0,474120,0,0,-4,4,0,3,"0.0","0.0",0,"Julio","0.0",130,FALSE,"Knee injury - Expected back 24 Feb","2023-08-23T21:00:05.704925Z",51,"474120.jpg","4.0","Enciso","0.4",FALSE,NA,"i",5,36,8,46631,34,385468,562,"0.0","1.6","Enciso",68,0,2,0,1,0,0,0,1,0,0,0,30,"39.0","25.0","30.0","9.4",1,"0.20","0.58","0.78","2.02",396,177,357,184,313,161,398,184,NA,"",NA,"",NA,"",0.26,0,0.77,1.03,2.67,1.32,167,104,724,311,54,31,238,77,1.32,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Julio Enciso"
100,100,204214,1,-1,0,0,1,2,"3.0","3.0",6,"Pervis","3.0",131,FALSE,"","2023-11-10T02:00:09.926001Z",50,"204214.jpg","4.6","Estupiñán","24.7",FALSE,NA,"a",5,36,37,3043426,903578,5668606,23104,"0.6","7.4","Estupiñan",630,2,3,1,12,1,0,0,2,0,0,5,165,"232.2","206.1","117.0","55.5",7,"0.93","1.53","2.46","13.25",170,61,99,18,160,23,143,31,NA,"",NA,"",NA,"",0.13,0,0.22,0.35,1.89,1.71,193,22,110,26,27,3,14,4,1,0.14,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Pervis Estupiñán"
100,100,487117,0,0,-1,1,1,4,"1.5","1.5",1,"Evan","1.5",132,FALSE,"","2023-11-13T01:00:09.032281Z",59,"487117.jpg","3.2","Ferguson","5.3",FALSE,NA,"a",5,36,57,1279362,15360,1433829,57313,"0.3","9.7","Ferguson",957,6,1,1,22,0,0,0,1,0,0,5,199,"255.8","78.1","309.0","64.2",11,"3.68","0.66","4.34","17.98",141,13,240,34,53,22,113,23,NA,"",NA,"",NA,"",0.35,0,0.06,0.41,1.69,2.07,70,22,225,29,127,20,71,10,1.03,0.09,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Evan Ferguson"
NA,NA,243568,0,0,-1,1,1,3,"2.0","2.0",3,"Billy","2.0",133,FALSE,"",NA,49,"243568.jpg","2.3","Gilmour","0.3",FALSE,NA,"a",5,36,44,84536,1286,71024,2400,"0.4","9.0","Gilmour",1275,0,3,3,23,0,0,0,4,0,0,4,238,"194.6","347.4","83.0","62.5",14,"0.73","1.85","2.58","23.48",205,85,40,33,200,114,118,72,3,"",NA,"",NA,"",0.05,0,0.13,0.18,1.66,1.62,254,160,177,76,250,108,277,91,0.99,0.21,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Billy Gilmour"
100,100,60307,1,-1,0,0,1,3,"3.2","3.2",3,"Pascal","3.2",134,FALSE,"","2023-09-22T14:00:07.601244Z",65,"60307.jpg","4.6","Groß","6.2",FALSE,NA,"a",5,36,82,836969,338739,606088,67474,"0.5","12.6","Gross",1551,3,6,2,23,0,0,0,3,0,0,15,360,"539.4","789.7","296.0","162.6",17,"3.34","4.11","7.45","26.02",12,5,3,2,59,36,5,4,1,"",1,"",2,"",0.19,0,0.24,0.43,1.51,1.33,46,27,91,47,28,19,57,21,0.99,0.12,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Pascal Groß"
NA,NA,475168,0,0,-1,1,2,4,"5.2","5.2",2,"João Pedro","5.2",135,FALSE,"",NA,54,"475168.jpg","3.5","Junqueira de Jesus","13.2",FALSE,NA,"a",5,36,71,1805938,376314,2806556,121700,"1.0","13.1","João Pedro",1138,7,2,2,20,0,0,0,2,0,0,9,267,"413.2","271.9","548.0","123.4",9,"7.52","2.61","10.13","19.29",44,6,64,4,12,7,23,8,NA,"",NA,"",1,"",0.59,0,0.21,0.8,1.53,1.58,127,35,23,4,95,13,30,7,0.71,0.16,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,99,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"João Pedro Junqueira de Jesus"
0,0,442229,0,0,0,0,0,2,"0.0","0.0",0,"Michał","0.0",136,FALSE,"Permanent transfer to Hertha BSC","2023-08-09T08:35:32.699094Z",40,"442229.jpg","0.0","Karbownik","0.0",FALSE,NA,"u",5,36,0,0,0,2348,20,"0.0","0.0","Karbownik",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",555,206,541,205,515,195,563,207,NA,"",NA,"",NA,"",0,0,0,0,0,0,682,196,453,171,569,204,664,231,0,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Michał Karbownik"
0,0,484658,0,0,0,0,0,3,"0.0","0.0",0,"Kacper","0.0",137,FALSE,"Joined vitesse on a season long loan","2023-07-20T08:40:22.941077Z",45,"484658.jpg","0.0","Kozłowski","0.0",FALSE,NA,"u",5,36,0,0,0,130,1,"0.0","0.0","Kozłowski",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",683,275,677,274,670,273,689,278,NA,"",NA,"",NA,"",0,0,0,0,0,0,432,252,617,236,690,280,764,327,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Kacper Kozłowski"
100,100,39155,0,0,-1,1,0,3,"1.0","1.0",1,"Adam","1.0",138,FALSE,"","2023-09-29T14:00:08.638239Z",49,"39155.jpg","1.3","Lallana","0.0",FALSE,NA,"a",5,36,18,4747,159,8468,240,"0.2","3.7","Lallana",496,0,1,1,8,0,0,0,1,0,0,0,54,"54.0","146.2","76.0","27.6",8,"0.28","0.85","1.13","8.16",368,160,145,98,214,119,282,133,NA,"",NA,"",NA,"",0.05,0,0.15,0.2,1.48,1.45,212,135,258,118,383,172,522,184,1.45,0.18,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Adam Lallana"
0,0,232792,0,0,-1,1,0,2,"0.0","0.0",0,"Tariq","0.0",139,FALSE,"Muscle injury - Unknown return date","2023-11-08T17:00:08.856481Z",39,"232792.jpg","1.8","Lamptey","3.9",FALSE,NA,"i",5,36,9,675827,1000,984219,49250,"0.0","2.3","Lamptey",171,0,2,0,6,0,0,0,2,0,0,0,48,"44.0","31.1","7.0","8.2",2,"0.02","0.09","0.11","2.18",388,146,340,119,404,146,405,146,NA,"",NA,"",NA,"",0.01,0,0.05,0.06,1.15,3.16,758,241,400,138,315,113,92,32,1.05,0,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,251,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Tariq Lamptey"
0,0,109345,0,0,-4,4,1,3,"0.0","0.0",0,"Solly","0.0",140,FALSE,"Knee injury - Unknown return date","2023-10-21T17:30:07.514105Z",61,"109345.jpg","5.6","March","2.2",FALSE,NA,"i",5,36,39,1021605,114,1236061,4024,"0.0","6.4","March",555,3,1,2,11,0,0,0,1,0,0,6,134,"197.4","126.5","139.0","46.4",7,"2.10","0.97","3.07","10.50",201,83,169,107,139,87,181,90,2,"",3,"",NA,"",0.34,0,0.16,0.5,1.7,1.78,60,36,754,329,9,7,129,38,1.14,0.32,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Solly March"
NA,NA,209288,0,0,-1,1,0,1,"0.0","0.0",0,"Tom","0.0",141,FALSE,"",NA,39,"209288.jpg","0.0","McGill","0.3",FALSE,NA,"a",5,36,0,19588,217,19381,1191,"0.0","0.0","McGill",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",503,46,487,29,460,19,509,46,NA,"",NA,"",NA,"",0,0,0,0,0,0,753,77,396,40,517,46,293,41,0,0,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,88,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Tom McGill"
100,100,15157,0,0,-2,2,0,3,"2.5","2.5",3,"James","2.5",142,FALSE,"","2023-11-10T02:00:09.976619Z",48,"15157.jpg","1.8","Milner","0.1",FALSE,NA,"a",5,36,24,8452,556,22242,463,"0.5","5.0","Milner",679,0,2,3,10,0,0,0,3,0,0,0,127,"144.0","235.2","46.0","42.6",9,"0.21","2.12","2.33","10.44",262,107,85,65,267,142,195,97,4,"",NA,"",NA,"",0.03,0,0.28,0.31,1.38,1.33,265,169,136,63,321,135,393,127,1.19,0.4,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"James Milner"
0,0,451340,-1,1,-1,1,2,3,"0.0","0.0",0,"Kaoru","0.8",143,FALSE,"International Duty - Unknown return date","2023-12-22T02:00:09.537137Z",64,"451340.jpg","3.7","Mitoma","14.7",FALSE,NA,"i",5,36,63,2897182,535,5222236,169887,"0.1","9.8","Mitoma",1320,3,5,0,25,0,0,0,4,0,0,7,211,"294.2","346.3","547.0","118.9",13,"3.20","3.35","6.55","22.83",113,43,42,35,13,6,27,16,NA,"",NA,"",NA,"",0.22,0,0.23,0.45,1.56,1.7,53,31,290,134,74,41,25,9,0.89,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Kaoru Mitoma"
100,100,243505,0,0,-1,1,0,3,"0.5","0.5",1,"Jakub","0.5",144,FALSE,"","2023-10-20T15:30:08.340971Z",44,"243505.jpg","0.8","Moder","0.1",FALSE,NA,"a",5,36,4,7026,173,10148,320,"0.1","0.9","Moder",63,0,0,0,2,0,0,0,1,0,0,0,16,"13.0","24.2","6.0","4.4",0,"0.41","0.14","0.55","1.58",438,196,359,186,405,204,428,196,NA,"",NA,"",NA,"",0.59,0,0.2,0.79,2.26,2.86,532,299,316,142,485,227,482,161,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Jakub Moder"
0,0,441192,0,0,0,0,0,3,"0.0","0.0",0,"Jeremy","0.0",146,FALSE,"Joined West Bromwich Albion on a season-long loan","2023-07-26T11:28:45.117167Z",45,"441192.jpg","0.0","Sarmiento Morante","0.0",FALSE,NA,"u",5,36,0,0,0,1563,13,"0.0","0.0","Sarmiento",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",668,264,661,263,653,261,674,267,NA,"",NA,"",NA,"",0,0,0,0,0,0,409,235,599,222,677,270,694,278,0,0,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,338,0,NA,5,0,"Brighton",0,0,0,"BHA",3,NA,FALSE,0,1130,1185,1100,1120,1160,1250,131,"Jeremy Sarmiento Morante"
